number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
4,54,TSP_CITIES_SET_54_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3448.0196029288436,3151.78658653803,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3151.78658653803,no_parameters,{},[],nan,nan,nan,nan,7.609999999980133e-05,nan,nan,nan,nan,nan,nan
4,55,TSP_CITIES_SET_55_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4711.599472808895,4042.9216729680456,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 3, 1, 2, 0]",4042.9216729680456,no_parameters,{},[],nan,nan,nan,nan,5.6299999999787076e-05,nan,nan,nan,nan,nan,nan
4,56,TSP_CITIES_SET_56_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3992.1864385161934,3485.8535440682817,"[0, 1, 3, 2, 0]",False,345.9257036442541,11.016995333164695,"[0, 2, 1, 3, 0]",3139.9278404240276,no_parameters,{},[],nan,nan,nan,nan,5.319999999997549e-05,nan,nan,nan,nan,nan,nan
4,57,TSP_CITIES_SET_57_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3306.877802928008,3136.5222923039014,"[0, 1, 2, 3, 0]",False,248.12900104985738,8.590554541210974,"[0, 2, 1, 3, 0]",2888.393291254044,no_parameters,{},[],nan,nan,nan,nan,5.3600000000209036e-05,nan,nan,nan,nan,nan,nan
4,58,TSP_CITIES_SET_58_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5148.961955289392,4682.3443388195465,"[0, 3, 2, 1, 0]",False,357.1539690696218,8.25753177403546,"[0, 2, 1, 3, 0]",4325.190369749925,no_parameters,{},[],nan,nan,nan,nan,5.999999999994898e-05,nan,nan,nan,nan,nan,nan
4,59,TSP_CITIES_SET_59_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2442.2219739378206,2114.685716402872,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2114.685716402872,no_parameters,{},[],nan,nan,nan,nan,5.889999999997286e-05,nan,nan,nan,nan,nan,nan
4,60,TSP_CITIES_SET_60_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3956.5510913776593,3282.3663985819835,"[0, 2, 1, 3, 0]",False,5.925406384452799,0.18084886614968732,"[0, 1, 3, 2, 0]",3276.4409921975307,no_parameters,{},[],nan,nan,nan,nan,6.609999999973581e-05,nan,nan,nan,nan,nan,nan
4,61,TSP_CITIES_SET_61_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3311.8765055223453,3281.0706619208463,"[0, 1, 2, 3, 0]",False,34.36011896334276,1.0583055837199251,"[0, 2, 1, 3, 0]",3246.7105429575035,no_parameters,{},[],nan,nan,nan,nan,7.950000000001012e-05,nan,nan,nan,nan,nan,nan
4,62,TSP_CITIES_SET_62_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4489.602159872351,3919.8223778512615,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3919.8223778512615,no_parameters,{},[],nan,nan,nan,nan,6.440000000029755e-05,nan,nan,nan,nan,nan,nan
4,63,TSP_CITIES_SET_63_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2472.7684206615913,2012.3631643927256,"[0, 1, 2, 3, 0]",False,41.2128364743121,2.090801289510676,"[0, 1, 3, 2, 0]",1971.1503279184135,no_parameters,{},[],nan,nan,nan,nan,5.750000000004363e-05,nan,nan,nan,nan,nan,nan
